Map,Agents,Lambda,Algorithm,Samples,AvgServiceTime,AvgServiceTime_std,AvgPathLength,AvgPathLength_std,PeakMemory_MB,PeakMemory_MB_std,NPC,NPC_std,NPC_min,NPC_max,PerStepTime,PerStepTime_std
warehouse-large,1000,1.0,w/o_PrePlan,20,173.57799999999995,3.025407497563889,200.32867442216104,1.194407605328891,141.45390625,4.278360155463796,1.03805,0.077175,1.0,5.6949,400.7242696232577,31.539762021349706
warehouse-large,200,2.0,Baseline,20,330.4525,5.61046754314037,205.04615920675505,1.4745848358935592,121.40078125,3.786855323980228,1.01524,0.03661,1.0023,2.0,25.3534336665864,2.016868909753088
warehouse-large,200,2.0,Full,20,343.96750000000003,4.797138264248359,192.11802224692167,1.8438593990154872,110.9984375,2.6246326619738936,1.016595,0.032715,1.0,2.3041,54.76611699153363,3.878188139382523
warehouse-large,200,2.0,w/o_LNS,15,370.8613333333334,6.357997064065588,205.04579313565125,1.512895001575233,112.96927083333334,2.6167730493183328,1.022233333333333,0.0790933333333333,1.0023,4.4967,71.12017109053751,44.33868528211607
warehouse-large,200,2.0,w/o_PrePlan,20,308.507,6.933701904845862,194.92663334595903,1.98288310819924,110.2828125,2.600119374117817,1.0176599999999998,0.03244,1.0,1.9286,51.83730633820016,2.638313438740142
warehouse-large,400,2.0,Baseline,20,189.7105,7.351732681555597,194.2557191967228,7.011408616470431,141.0736328125,11.19119690827618,1.0185549999999997,0.04563,1.0023,3.5,47.40069980424406,3.7652491325316166
warehouse-large,400,2.0,Full,19,187.19736842105263,5.361529468874905,191.1206173996385,4.619432813741623,126.21402138157896,3.4081233646716504,1.0193,0.0457526315789473,1.0,2.4375,81.10156652544704,10.656048977500484
warehouse-large,400,2.0,w/o_LNS,19,190.29999999999995,8.213246752790411,194.390101769267,6.880366692519047,126.56270559210526,4.129500064406745,1.018878947368421,0.0538736842105263,1.0023,4.5,47.54532044291968,3.252835487968896
warehouse-large,400,2.0,w/o_PrePlan,19,187.05052631578943,5.1327190906144375,191.19256636856008,4.693623737204488,125.90501644736842,2.8701520365532205,1.0193894736842108,0.0457421052631578,1.0,2.4375,88.19182560217642,6.93164051528758
warehouse-large,600,2.0,Baseline,20,174.61,0.5819567717713434,187.07264217349547,0.5039064596756974,130.4033203125,6.58415971449338,1.018945,0.044535,1.0023,1.9286,68.65233181482354,1.2330462524416057
